,Code,Toan,NguVan,NgoaiNgu,VatLi,HoaHoc,SinhHoc,KHTN,DiaLi,LichSu,GDCD,KHXH,KhoiA00,KhoiA01,KhoiB00,KhoiC00,KhoiD00,KhoiD07
6755,53006756,6.6,7.0,5.2,6.75,8.0,7.75,7.5,,,,,21.35,18.549999999999997,22.35,,18.799999999999997,19.799999999999997
6756,53006757,8.0,8.5,8.6,,,,,8.75,10.0,8.5,9.08,,,,27.25,25.1,
6757,53006758,7.2,8.0,5.2,6.75,8.5,8.0,7.75,,,,,22.45,19.15,23.7,,20.4,20.9
6758,53006759,6.8,6.5,5.4,7.25,5.75,5.5,6.17,,,,,19.8,19.45,18.05,,18.7,17.95
6759,53006760,6.2,5.5,5.4,6.75,7.5,6.25,6.83,,,,,20.45,18.35,19.95,,17.1,19.1
6760,53006761,6.6,7.25,8.8,,,,,6.5,9.0,9.0,8.17,,,,22.75,22.65,
6761,53006762,7.2,8.0,4.0,,,,,6.5,4.0,7.25,5.92,,,,18.5,19.2,
6762,53006763,7.2,8.0,5.0,,,,,6.5,7.5,9.25,7.75,,,,22.0,20.2,
6763,53006764,8.0,8.25,7.2,8.0,7.25,7.25,7.5,,,,,23.25,23.2,22.5,,23.45,22.45
6764,53006765,7.4,7.75,8.8,6.25,7.25,7.5,7.0,,,,,20.9,22.450000000000003,22.15,,23.950000000000003,23.450000000000003
6765,53006766,7.0,7.5,5.4,,,,,5.5,5.5,7.5,6.17,,,,18.5,19.9,
6766,53006767,7.4,9.0,5.0,7.5,6.0,6.5,6.67,,,,,20.9,19.9,19.9,,21.4,18.4
6767,53006768,7.6,7.0,7.6,7.0,8.0,8.0,7.67,,,,,22.6,22.2,23.6,,22.2,23.2
6768,53006769,6.4,8.5,3.8,,,,,6.5,8.5,9.0,8.0,,,,23.5,18.700000000000003,
6769,53006770,6.0,7.5,2.8,3.25,3.25,5.75,4.08,,,,,12.5,12.05,15.0,,16.3,12.05
6770,53006771,7.2,8.0,5.8,,,,,5.5,6.75,8.0,6.75,,,,20.25,21.0,
6771,53006772,6.4,7.5,5.0,6.25,6.5,6.5,6.42,,,,,19.15,17.65,19.4,,18.9,17.9
6772,53006773,7.6,7.5,6.6,6.0,8.25,5.75,6.67,,,,,21.85,20.2,21.6,,21.7,22.45
6773,53006774,7.6,7.75,6.6,7.5,7.0,5.75,6.75,,,,,22.1,21.7,20.35,,21.95,21.2
6774,53006775,5.8,8.25,8.8,,,,,7.75,8.25,9.5,8.5,,,,24.25,22.85,
6775,53006776,7.0,7.75,2.8,5.5,7.0,5.75,6.08,,,,,19.5,15.3,19.75,,17.55,16.8
6776,53006777,8.2,7.25,7.8,,,,,9.25,8.25,10.0,9.17,,,,24.75,23.25,
6777,53006778,4.4,7.75,6.0,,,,,4.75,4.25,7.5,5.5,,,,16.75,18.15,
6778,53006779,5.2,7.0,8.2,,,,,6.0,5.5,7.75,6.42,,,,18.5,20.4,
6779,53006780,7.4,8.0,6.4,6.5,3.0,6.25,5.25,,,,,16.9,20.3,16.65,,21.8,16.8
6780,53006781,5.4,8.0,5.4,,,,,6.5,7.75,9.25,7.83,,,,22.25,18.8,
6781,53006782,6.0,7.75,4.2,,,,,6.0,4.5,7.5,6.0,,,,18.25,17.95,
6782,53006783,8.0,7.5,8.8,,,,,7.25,7.25,9.0,7.83,,,,22.0,24.3,
6783,53006784,7.2,6.75,4.0,5.5,6.0,6.25,5.92,,,,,18.7,16.7,19.45,,17.95,17.2
6784,53006785,4.6,6.75,3.0,,,,,6.0,4.75,7.75,6.17,,,,17.5,14.35,
6785,53006786,7.6,7.0,6.2,7.5,7.5,6.0,7.0,,,,,22.6,21.299999999999997,21.1,,20.799999999999997,21.299999999999997
6786,53006787,5.6,6.5,5.8,5.0,7.0,6.75,6.25,,,,,17.6,16.4,19.35,,17.9,18.4
6787,53006788,7.0,5.25,5.2,5.75,4.0,4.75,4.83,,,,,16.75,17.95,15.75,,17.45,16.2
6788,53006789,9.0,7.75,7.6,8.5,8.75,8.0,8.42,,,,,26.25,25.1,25.75,,24.35,25.35
6789,53006790,6.4,7.0,7.6,6.75,7.75,5.75,6.75,,,,,20.9,20.75,19.9,,21.0,21.75
6790,53006791,7.2,7.5,4.6,6.75,7.0,6.25,6.67,,,,,20.95,18.55,20.45,,19.3,18.8
6791,53006792,7.6,8.0,4.2,,,,,8.0,8.5,9.75,8.75,,,,24.5,19.799999999999997,
6792,53006793,7.4,8.5,9.0,8.0,8.75,8.75,8.5,,,,,24.15,24.4,24.9,,24.9,25.15
6793,53006794,6.2,8.25,5.4,,,,,7.25,8.5,9.25,8.33,,,,24.0,19.85,
6794,53006795,4.8,7.5,4.2,,,,,7.5,7.25,8.5,7.75,,,,22.25,16.5,
6795,53006796,8.4,7.25,8.4,7.75,7.75,8.0,7.83,,,,,23.9,24.549999999999997,24.15,,24.05,24.549999999999997
6796,53006797,6.2,7.25,7.0,,,,,6.0,6.25,8.25,6.83,,,,19.5,20.45,
6797,53006798,8.2,8.25,8.2,,,,,8.5,7.25,10.0,8.58,,,,24.0,24.65,
6798,53006799,7.0,8.0,7.0,5.25,5.0,6.0,5.42,,,,,17.25,19.25,18.0,,22.0,19.0
6799,53006800,6.6,6.5,4.0,,,,,6.25,5.25,7.0,6.17,,,,18.0,17.1,
6800,53006801,8.8,8.0,8.2,7.5,7.75,7.75,7.67,,,,,24.05,24.5,24.3,,25.0,24.75
6801,53006802,8.0,8.0,7.6,7.25,8.5,8.0,7.92,,,,,23.75,22.85,24.5,,23.6,24.1
6802,53006803,8.0,8.0,6.6,6.25,8.75,8.5,7.83,,,,,23.0,20.85,25.25,,22.6,23.35
6803,53006804,7.2,7.0,3.8,6.75,7.25,6.25,6.75,,,,,21.2,17.75,20.7,,18.0,18.25
6804,53006805,7.6,8.25,6.2,5.5,6.0,6.75,6.08,,,,,19.1,19.299999999999997,20.35,,22.049999999999997,19.799999999999997
6805,53006806,7.0,8.0,7.2,,,,,5.25,7.5,8.75,7.17,,,,20.75,22.2,
6806,53006807,7.4,7.75,5.2,7.25,6.5,7.5,7.08,,,,,21.15,19.85,21.4,,20.35,19.1
6807,53006808,6.8,6.75,3.4,6.0,4.75,5.5,5.42,,,,,17.55,16.2,17.05,,16.95,14.95
6808,53006809,8.0,7.75,6.6,7.25,8.0,7.5,7.58,,,,,23.25,21.85,23.5,,22.35,22.6
6809,53006810,5.8,7.5,6.2,,,,,8.0,6.0,8.25,7.42,,,,21.5,19.5,
6810,53006811,7.2,8.75,8.6,,,,,8.0,7.0,8.5,7.83,,,,23.75,24.55,
6811,53006812,6.0,7.5,5.2,4.75,7.25,7.75,6.58,,,,,18.0,15.95,21.0,,18.7,18.45
6812,53006813,5.6,6.5,2.6,,,,,7.0,5.5,8.5,7.0,,,,19.0,14.7,
6813,53006814,9.0,6.5,8.4,8.25,6.0,5.5,6.58,,,,,23.25,25.65,20.5,,23.9,23.4
6814,53006815,7.8,8.75,8.4,7.0,7.5,7.5,7.33,,,,,22.3,23.2,22.8,,24.95,23.7
6815,53006816,4.6,5.5,4.0,,,,,5.5,5.75,8.25,6.5,,,,16.75,14.1,
6816,53006817,8.2,7.0,7.0,4.75,9.0,8.75,7.5,,,,,21.95,19.95,25.95,,22.2,24.2
6817,53006818,6.0,7.5,5.8,,,,,5.75,6.5,7.0,6.42,,,,19.75,19.3,
6818,53006819,7.2,6.0,3.8,,,,,7.25,4.25,8.75,6.75,,,,17.5,17.0,
6819,53006820,6.0,8.25,7.4,,,,,6.0,6.0,9.25,7.08,,,,20.25,21.65,
6820,53006821,8.6,7.25,6.8,5.75,9.25,9.0,8.0,,,,,23.6,21.15,26.85,,22.65,24.65
6821,53006822,7.8,9.0,6.0,7.25,4.75,7.25,6.42,,,,,19.8,21.05,19.8,,22.8,18.55
6822,53006823,7.4,7.75,9.4,7.0,7.5,6.25,6.92,,,,,21.9,23.799999999999997,21.15,,24.549999999999997,24.299999999999997
6823,53006824,3.2,5.25,0.6,,,,,4.5,4.75,8.75,6.0,,,,14.5,9.05,
6824,53006825,7.4,7.0,8.8,,,,,7.0,7.5,9.75,8.08,,,,21.5,23.200000000000003,
6825,53006826,4.4,5.75,3.2,,,,,4.0,5.75,7.5,5.75,,,,15.5,13.35,
6826,53006827,5.2,7.0,3.6,,,,,4.0,5.0,8.5,5.83,,,,16.0,15.8,
6827,53006828,5.4,5.5,4.0,,,,,7.25,6.25,9.25,7.58,,,,19.0,14.9,
6828,53006829,8.0,8.5,9.4,7.0,6.75,7.0,6.92,,,,,21.75,24.4,21.75,,25.9,24.15
6829,53006830,5.8,4.25,3.8,,,,,5.5,5.25,8.0,6.25,,,,15.0,13.850000000000001,
6830,53006831,5.6,8.0,4.4,,,,,7.75,6.0,10.0,7.92,,,,21.75,18.0,
6831,53006832,7.2,9.0,7.0,6.75,6.0,6.5,6.42,,,,,19.95,20.95,19.7,,23.2,20.2
6832,53006833,5.4,6.25,3.2,,,,,7.0,6.25,8.75,7.33,,,,19.5,14.85,
6833,53006834,7.2,7.75,5.8,,,,,7.0,7.25,9.75,8.0,,,,22.0,20.75,
6834,53006835,7.8,5.5,5.8,7.75,7.75,6.75,7.42,,,,,23.3,21.35,22.3,,19.1,21.35
6835,53006836,3.2,5.67,3.0,,,,,4.0,7.0,6.75,5.92,,,,16.67,11.870000000000001,
6836,53006837,8.0,5.0,9.2,7.75,7.5,8.0,7.75,,,,,23.25,24.95,23.5,,22.2,24.7
6837,53006838,8.6,7.25,5.6,5.0,5.0,5.5,5.17,,,,,18.6,19.2,19.1,,21.45,19.2
6838,53006839,7.2,6.75,5.4,,,,,6.5,7.75,9.5,7.92,,,,21.0,19.35,
6839,53006840,7.4,8.25,3.4,,,,,6.5,7.75,8.5,7.58,,,,22.5,19.05,
6840,53006841,6.2,7.0,5.4,5.75,7.5,5.75,6.33,,,,,19.45,17.35,19.45,,18.6,19.1
6841,53006842,6.8,7.75,9.4,,,,,7.0,8.0,9.5,8.17,,,,22.75,23.95,
6842,53006843,7.2,7.5,4.6,6.0,7.5,5.5,6.33,,,,,20.7,17.8,20.2,,19.3,19.3
6843,53006844,5.8,7.0,3.8,,,,,8.0,6.5,9.5,8.0,,,,21.5,16.6,
6844,53006845,4.2,6.0,2.2,,,,,6.5,6.25,9.25,7.33,,,,18.75,12.399999999999999,
6845,53006846,6.6,7.0,3.8,7.75,4.75,7.25,6.58,,,,,19.1,18.15,18.6,,17.4,15.15
6846,53006847,4.0,8.0,4.6,,,,,5.75,5.5,9.0,6.75,,,,19.25,16.6,
6847,53006848,6.2,7.25,4.6,5.75,5.0,4.25,5.0,,,,,16.95,16.55,15.45,,18.05,15.8
6848,53006849,5.4,6.25,3.4,,,,,6.75,4.75,9.25,6.92,,,,17.75,15.05,
6849,53006850,4.4,8.0,4.0,,,,,6.75,6.5,6.75,6.67,,,,21.25,16.4,
6850,53006851,5.6,8.25,4.2,,,,,6.0,4.75,9.5,6.75,,,,19.0,18.049999999999997,
6851,53006852,7.6,8.0,5.4,6.75,7.25,8.0,7.33,,,,,21.6,19.75,22.85,,21.0,20.25
6852,53006853,5.6,5.0,3.2,,,,,4.25,5.0,8.5,5.92,,,,14.25,13.799999999999999,
6853,53006854,7.4,8.25,7.6,3.75,4.5,7.25,5.17,,,,,15.65,18.75,19.15,,23.25,19.5
6854,53006855,4.8,6.5,4.4,,,,,6.25,5.75,8.75,6.92,,,,18.5,15.7,
6855,53006856,7.4,7.75,6.6,4.25,4.75,5.0,4.67,,,,,16.4,18.25,17.15,,21.75,18.75
6856,53006857,8.0,8.0,9.2,8.0,6.75,6.0,6.92,,,,,22.75,25.2,20.75,,25.2,23.95
6857,53006858,6.8,6.5,3.6,7.75,6.25,6.25,6.75,,,,,20.8,18.15,19.3,,16.9,16.65
6858,53006859,3.6,5.5,2.6,,,,,6.25,6.25,9.5,7.33,,,,18.0,11.7,
6859,53006860,8.0,7.75,4.6,8.0,7.75,8.0,7.92,,,,,23.75,20.6,23.75,,20.35,20.35
6860,53006861,6.8,7.75,6.8,,,,,6.5,6.0,8.25,6.92,,,,20.25,21.35,
6861,53006862,7.4,7.0,4.6,6.0,6.5,7.25,6.58,,,,,19.9,18.0,21.15,,19.0,18.5
6862,53006863,7.6,5.0,5.6,7.5,8.0,6.5,7.33,,,,,23.1,20.7,22.1,,18.2,21.2
6863,53006864,7.4,7.0,5.2,4.5,5.0,6.5,5.33,,,,,16.9,17.1,18.9,,19.6,17.6
6864,53006865,6.8,8.5,8.6,,,,,7.0,7.75,9.25,8.0,,,,23.25,23.900000000000002,
6865,53006866,7.8,8.75,8.6,8.25,7.25,7.5,7.67,,,,,23.3,24.650000000000002,22.55,,25.150000000000002,23.65
6866,53006867,5.6,7.0,1.8,,,,,5.75,3.5,7.5,5.58,,,,16.25,14.4,
6867,53006868,7.4,8.25,6.8,4.0,6.5,6.25,5.58,,,,,17.9,18.200000000000003,20.15,,22.450000000000003,20.700000000000003
6868,53006869,6.6,8.5,3.0,,,,,6.5,5.25,9.5,7.08,,,,20.25,18.1,
6869,53006870,7.8,7.75,6.6,6.0,6.5,4.5,5.67,,,,,20.3,20.4,18.8,,22.15,20.9
6870,53006871,4.2,7.0,3.6,,,,,6.25,4.0,6.75,5.67,,,,17.25,14.8,
6871,53006872,6.8,8.5,5.6,4.5,5.25,5.75,5.17,,,,,16.55,16.9,17.8,,20.9,17.65
6872,53006873,7.8,9.0,8.4,8.25,7.0,6.25,7.17,,,,,23.05,24.45,21.05,,25.2,23.2
6873,53006874,6.6,7.5,4.8,6.0,6.25,4.5,5.58,,,,,18.85,17.4,17.35,,18.9,17.65
6874,53006875,6.2,8.0,6.2,4.5,4.75,5.75,5.0,,,,,15.45,16.9,16.7,,20.4,17.15
6875,53006876,5.6,8.0,4.4,5.0,5.5,5.25,5.25,,,,,16.1,15.0,16.35,,18.0,15.5
6876,53006877,6.6,7.25,6.8,4.5,6.75,5.25,5.5,,,,,17.85,17.9,18.6,,20.65,20.15
6877,53006878,6.4,8.5,6.2,6.75,6.5,7.25,6.83,,,,,19.65,19.35,20.15,,21.1,19.1
6878,53006879,5.0,6.0,3.2,,,,,6.5,5.0,7.5,6.33,,,,17.5,14.2,
6879,53006880,4.6,6.0,3.4,,,,,5.5,4.5,8.0,6.0,,,,16.0,14.0,
6880,53006881,8.2,8.0,6.8,7.5,8.75,7.75,8.0,,,,,24.45,22.5,24.7,,23.0,23.75
6881,53006882,7.2,8.5,5.4,,,,,7.75,8.5,9.5,8.58,,,,24.75,21.1,
6882,53006883,7.0,7.0,8.6,4.75,4.5,5.5,4.92,,,,,16.25,20.35,17.0,,22.6,20.1
6883,53006884,6.6,7.75,4.4,,,,,6.0,6.25,9.75,7.33,,,,20.0,18.75,
6884,53006885,4.8,5.25,1.8,,,,,6.5,7.0,9.0,7.5,,,,18.75,11.85,
6885,53006886,8.6,8.75,8.6,6.75,6.25,7.25,6.75,,,,,21.6,23.95,22.1,,25.950000000000003,23.45
6886,53006887,7.4,9.25,8.4,,,,,7.75,8.5,9.0,8.42,,,,25.5,25.049999999999997,
6887,53006888,6.0,8.0,4.0,,,,,6.25,5.75,7.25,6.42,,,,20.0,18.0,
6888,53006889,7.4,8.5,6.4,5.5,7.25,7.75,6.83,,,,,20.15,19.3,22.4,,22.3,21.05
6889,53006890,6.8,8.0,7.6,,,,,6.0,6.0,8.75,6.92,,,,20.0,22.4,
6890,53006891,5.6,8.0,3.2,,,,,6.5,6.5,9.0,7.33,,,,21.0,16.799999999999997,
6891,53006892,6.4,7.5,4.4,6.5,5.25,3.75,5.17,,,,,18.15,17.3,15.4,,18.3,16.05
6892,53006893,7.0,7.0,3.4,,,,,7.75,8.25,9.25,8.42,,,,23.0,17.4,
6893,53006894,6.6,6.25,8.8,5.0,6.75,5.75,5.83,,,,,18.35,20.4,19.1,,21.65,22.15
6894,53006895,6.2,7.25,5.8,4.75,6.25,5.25,5.42,,,,,17.2,16.75,17.7,,19.25,18.25
6895,53006896,8.2,7.75,7.8,8.0,6.75,6.25,7.0,,,,,22.95,24.0,21.2,,23.75,22.75
6896,53006897,5.2,5.25,4.6,,,,,6.25,4.25,9.25,6.58,,,,15.75,15.05,
6897,53006898,7.6,8.0,8.6,7.75,7.0,5.25,6.67,,,,,22.35,23.950000000000003,19.85,,24.200000000000003,23.2
6898,53006899,4.4,7.75,3.4,,,,,5.25,4.5,9.5,6.42,,,,17.5,15.55,
6899,53006900,8.2,6.75,5.2,7.75,7.5,6.0,7.08,,,,,23.45,21.15,21.7,,20.15,20.9
6900,53006901,6.2,7.0,2.8,,,,,7.75,8.0,8.5,8.08,,,,22.75,16.0,
6901,53006902,7.4,8.5,4.2,7.0,7.0,5.0,6.33,,,,,21.4,18.6,19.4,,20.1,18.6
6902,53006903,5.8,7.0,5.4,3.5,4.5,5.75,4.58,,,,,13.8,14.7,16.05,,18.2,15.7
6903,53006904,7.4,8.25,6.6,4.75,6.5,3.75,5.0,,,,,18.65,18.75,17.65,,22.25,20.5
6904,53006905,6.4,7.5,4.4,,,,,7.75,9.5,9.5,8.92,,,,24.75,18.3,
6905,53006906,2.8,6.25,2.4,,,,,6.0,5.75,7.5,6.42,,,,18.0,11.45,
6906,53006907,4.8,6.75,3.4,,,,,7.0,6.25,7.0,6.75,,,,20.0,14.95,
6907,53006908,8.0,8.0,6.4,5.0,6.25,6.75,6.0,,,,,19.25,19.4,21.0,,22.4,20.65
6908,53006909,6.0,6.5,3.8,,,,,7.5,5.75,9.5,7.58,,,,19.75,16.3,
6909,53006910,6.2,6.25,3.2,6.0,6.75,4.5,5.75,,,,,18.95,15.399999999999999,17.45,,15.649999999999999,16.15
6910,53006911,8.0,8.5,9.0,7.25,7.75,6.75,7.25,,,,,23.0,24.25,22.5,,25.5,24.75
6911,53006912,6.8,7.25,6.8,4.75,5.0,5.5,5.08,,,,,16.55,18.35,17.3,,20.85,18.6
6912,53006913,6.4,7.0,7.2,3.0,5.25,4.5,4.25,,,,,14.65,16.6,16.15,,20.6,18.85
6913,53006914,6.0,6.75,3.4,,,,,7.25,6.75,8.5,7.5,,,,20.75,16.15,
6914,53006915,7.6,8.0,7.4,7.5,8.25,7.0,7.58,,,,,23.35,22.5,22.85,,23.0,23.25
6915,53006916,6.8,7.75,3.2,,,,,6.75,6.75,8.25,7.25,,,,21.25,17.75,
6916,53006917,8.0,8.0,6.2,4.75,4.75,7.25,5.58,,,,,17.5,18.95,20.0,,22.2,18.95
6917,53006918,7.0,5.5,5.4,6.75,4.25,4.75,5.25,,,,,18.0,19.15,16.0,,17.9,16.65
6918,53006919,4.6,6.0,2.0,,,,,4.0,3.25,7.75,5.0,,,,13.25,12.6,
6919,53006920,7.0,8.0,3.6,6.5,6.75,6.5,6.58,,,,,20.25,17.1,20.25,,18.6,17.35
6920,53006921,7.6,6.75,5.8,6.5,6.25,5.75,6.17,,,,,20.35,19.9,19.6,,20.15,19.65
6921,53006922,3.6,5.0,2.6,,,,,5.5,4.75,8.75,6.33,,,,15.25,11.2,
6922,53006923,3.4,3.5,2.4,,,,,6.0,4.75,8.5,6.42,,,,14.25,9.3,
6923,53006924,7.4,8.25,7.8,7.75,8.25,6.75,7.58,,,,,23.4,22.950000000000003,22.4,,23.450000000000003,23.450000000000003
6924,53006925,7.0,7.75,5.8,,,,,6.25,4.5,7.75,6.17,,,,18.5,20.55,
6925,53006926,8.2,8.0,6.0,7.5,7.25,7.5,7.42,,,,,22.95,21.7,22.95,,22.2,21.45
6926,53006927,4.4,4.75,2.0,,,,,5.75,4.0,7.25,5.67,,,,14.5,11.15,
6927,53006928,4.6,7.0,1.6,,,,,5.0,3.5,6.5,5.0,,,,15.5,13.2,
6928,53006929,7.8,7.25,8.0,7.5,5.75,6.75,6.67,,,,,21.05,23.3,20.3,,23.05,21.55
6929,53006930,6.6,8.0,3.2,,,,,6.25,5.0,8.25,6.5,,,,19.25,17.799999999999997,
6930,53006931,5.0,7.25,6.8,4.5,5.25,5.0,4.92,,,,,14.75,16.3,15.25,,19.05,17.05
6931,53006932,7.2,8.0,4.4,,,,,7.5,8.25,9.25,8.33,,,,23.75,19.6,
6932,53006933,7.4,8.0,4.8,5.75,6.25,7.0,6.33,,,,,19.4,17.950000000000003,20.65,,20.200000000000003,18.450000000000003
6933,53006934,5.2,8.5,5.6,,,,,6.75,7.0,9.25,7.67,,,,22.25,19.3,
6934,53006935,5.4,5.5,3.0,,,,,5.75,4.75,8.0,6.17,,,,16.0,13.9,
6935,53006936,6.8,9.0,5.8,7.75,6.5,6.0,6.75,,,,,21.05,20.35,19.3,,21.6,19.1
6936,53006937,3.6,6.75,1.8,,,,,5.5,3.75,7.0,5.42,,,,16.0,12.15,
6937,53006938,5.4,7.92,3.0,3.75,5.75,5.5,5.0,,,,,14.9,12.15,16.65,,16.32,14.15
6938,53006939,4.4,7.5,1.6,,,,,5.0,3.75,9.0,5.92,,,,16.25,13.5,
6939,53006940,6.4,7.5,4.4,,,,,6.25,6.75,9.0,7.33,,,,20.5,18.3,
6940,53006941,6.4,7.75,2.6,,,,,7.25,6.5,7.5,7.08,,,,21.5,16.75,
6941,53006942,5.6,7.25,4.0,,,,,4.75,3.5,8.5,5.58,,,,15.5,16.85,
6942,53006943,6.8,7.25,5.4,5.25,6.25,3.75,5.08,,,,,18.3,17.45,16.8,,19.45,18.45
6943,53006944,8.4,9.0,7.6,7.5,7.25,6.25,7.0,,,,,23.15,23.5,21.9,,25.0,23.25
6944,53006945,6.2,8.5,4.4,,,,,7.0,6.5,9.25,7.58,,,,22.0,19.1,
6945,53006946,5.0,8.25,6.4,,,,,5.5,5.25,8.25,6.33,,,,19.0,19.65,
6946,53006947,7.8,8.5,9.4,8.25,6.75,4.5,6.5,,,,,22.8,25.45,19.05,,25.7,23.95
6947,53006948,8.0,8.25,5.8,8.0,7.75,6.5,7.42,,,,,23.75,21.8,22.25,,22.05,21.55
6948,53006949,6.2,8.25,4.0,,,,,8.0,9.0,9.5,8.83,,,,25.25,18.45,
6949,53006950,7.2,7.5,5.8,4.75,6.0,7.5,6.08,,,,,17.95,17.75,20.7,,20.5,19.0
6950,53006951,7.2,8.0,8.4,7.25,5.5,4.75,5.83,,,,,19.95,22.85,17.45,,23.599999999999998,21.1
6951,53006952,7.2,8.25,4.8,,,,,6.25,6.25,7.5,6.67,,,,20.75,20.25,
6952,53006953,5.8,8.25,6.6,3.25,4.25,5.0,4.17,,,,,13.3,15.649999999999999,15.05,,20.65,16.65
6953,53006954,8.0,8.5,6.4,6.75,8.0,7.5,7.42,,,,,22.75,21.15,23.5,,22.9,22.4
6954,53006955,7.2,6.75,9.0,8.0,8.0,5.75,7.25,,,,,23.2,24.2,20.95,,22.95,24.2
6955,53006956,8.0,6.25,8.4,7.5,7.5,7.5,7.5,,,,,23.0,23.9,23.0,,22.65,23.9
6956,53006957,6.8,7.0,2.8,,,,,8.0,8.5,8.75,8.42,,,,23.5,16.6,
6957,53006958,4.4,7.5,7.4,,,,,5.0,6.25,8.75,6.67,,,,18.75,19.3,
6958,53006959,4.2,8.25,3.2,,,,,8.5,9.25,9.75,9.17,,,,26.0,15.649999999999999,
6959,53006960,7.0,6.75,4.4,,,,,6.5,6.75,9.25,7.5,,,,20.0,18.15,
6960,53006961,6.4,7.0,4.2,4.75,5.25,5.5,5.17,,,,,16.4,15.35,17.15,,17.6,15.85
6961,53006962,7.2,8.75,6.4,,,,,7.5,9.5,10.0,9.0,,,,25.75,22.35,
6962,53006963,7.8,7.25,8.0,7.75,6.25,7.0,7.0,,,,,21.8,23.55,21.05,,23.05,22.05
6963,53006964,7.0,8.0,4.4,6.5,6.75,7.75,7.0,,,,,20.25,17.9,21.5,,19.4,18.15
6964,53006965,8.2,7.5,6.4,7.75,7.5,7.0,7.42,,,,,23.45,22.35,22.7,,22.1,22.1
6965,53006966,5.6,6.5,3.6,,,,,6.25,4.25,8.75,6.42,,,,17.0,15.7,
6966,53006967,6.2,7.5,3.4,,,,,5.25,6.25,8.0,6.5,,,,19.0,17.1,
6967,53006968,7.2,7.25,4.2,2.5,5.75,5.0,4.42,,,,,15.45,13.9,17.95,,18.65,17.15
6968,53006969,4.6,6.25,2.6,,,,,5.5,5.5,7.75,6.25,,,,17.25,13.45,
6969,53006970,5.4,7.25,4.6,,,,,6.5,7.5,9.5,7.83,,,,21.25,17.25,
6970,53006971,7.4,7.0,5.8,7.75,7.5,6.25,7.17,,,,,22.65,20.950000000000003,21.15,,20.200000000000003,20.700000000000003
6971,53006972,7.2,4.75,4.0,5.5,7.25,5.75,6.17,,,,,19.95,16.7,20.2,,15.95,18.45
6972,53006973,6.8,6.5,6.2,,,,,6.25,6.25,9.0,7.17,,,,19.0,19.5,
6973,53006974,6.2,8.0,4.6,4.75,4.75,4.75,4.75,,,,,15.7,15.55,15.7,,18.8,15.55
6974,53006975,7.2,7.0,7.4,3.0,7.25,6.75,5.67,,,,,17.45,17.6,21.2,,21.6,21.85
6975,53006976,6.8,6.5,4.6,,,,,6.5,2.5,8.5,5.83,,,,15.5,17.9,
6976,53006977,6.0,8.0,7.6,7.25,6.75,7.0,7.0,,,,,20.0,20.85,19.75,,21.6,20.35
6977,53006978,7.4,9.0,7.2,7.75,6.75,7.0,7.17,,,,,21.9,22.35,21.15,,23.6,21.35
6978,53006979,8.2,8.0,7.0,8.25,6.5,7.0,7.25,,,,,22.95,23.45,21.7,,23.2,21.7
6979,53006980,7.2,6.25,2.6,,,,,5.25,4.0,8.25,5.83,,,,15.5,16.05,
6980,53006981,7.0,9.0,5.0,,,,,7.75,7.5,9.75,8.33,,,,24.25,21.0,
6981,53006982,6.6,9.0,6.6,3.0,7.5,6.25,5.58,,,,,17.1,16.2,20.35,,22.2,20.7
6982,53006983,7.2,8.0,6.8,6.25,5.75,7.0,6.33,,,,,19.2,20.25,19.95,,22.0,19.75
6983,53006984,8.0,8.5,8.2,7.0,7.5,6.25,6.92,,,,,22.5,23.2,21.75,,24.7,23.7
6984,53006985,4.4,8.5,4.2,,,,,5.25,5.75,7.0,6.0,,,,19.5,17.1,
6985,53006986,6.6,8.25,3.6,,,,,6.0,4.5,8.0,6.17,,,,18.75,18.45,
6986,53006987,7.2,8.25,5.8,5.5,7.0,6.75,6.42,,,,,19.7,18.5,20.95,,21.25,20.0
6987,53006988,7.2,7.25,4.6,4.25,3.75,6.25,4.75,,,,,15.2,16.05,17.2,,19.05,15.55
6988,53006989,7.4,8.25,7.2,,,,,8.5,8.25,9.75,8.83,,,,25.0,22.85,
6989,53006990,4.0,7.5,3.4,3.5,4.0,4.0,3.83,,,,,11.5,10.9,12.0,,14.9,11.4
6990,53006991,6.8,6.0,6.2,6.25,6.0,5.0,5.75,,,,,19.05,19.25,17.8,,19.0,19.0
6991,53006992,7.2,8.25,4.0,,,,,6.5,4.75,7.25,6.17,,,,19.5,19.45,
6992,53006993,3.0,5.5,2.6,,,,,5.5,6.75,8.0,6.75,,,,17.75,11.1,
6993,53006994,6.6,9.25,7.0,3.75,5.75,5.5,5.0,,,,,16.1,17.35,17.85,,22.85,19.35
6994,53006995,7.4,8.25,5.4,,,,,8.0,8.0,9.25,8.42,,,,24.25,21.05,
6995,53006996,7.2,6.0,7.4,5.25,5.0,5.75,5.33,,,,,17.45,19.85,17.95,,20.6,19.6
6996,53006997,6.6,8.25,5.2,5.0,6.5,5.5,5.67,,,,,18.1,16.799999999999997,18.6,,20.049999999999997,18.299999999999997
6997,53006998,7.8,8.5,8.6,8.25,8.25,6.75,7.75,,,,,24.3,24.650000000000002,22.8,,24.900000000000002,24.650000000000002
6998,53006999,8.4,9.0,7.8,7.75,5.5,4.75,6.0,,,,,21.65,23.950000000000003,18.65,,25.200000000000003,21.700000000000003
