Code,Toan,NguVan,NgoaiNgu,VatLi,HoaHoc,SinhHoc,KHTN,DiaLi,LichSu,GDCD,KHXH
64005693,3.40,7.00,3.40,,,,,7.00,5.50,8.25,6.92
64005694,5.80,6.75,3.60,,,,,6.25,7.00,8.00,7.08
64005695,8.80,7.00,4.20,9.00,7.25,7.50,7.92,,,,
64005696,7.60,8.50,4.80,6.50,7.25,7.00,6.92,,,,
64005697,6.40,7.50,3.00,7.50,6.50,6.50,6.83,,,,
64005698,4.40,7.25,2.80,,,,,4.25,4.00,7.75,5.33
64005699,4.60,7.50,2.80,,,,,6.25,6.25,6.75,6.42
64005700,4.00,5.00,3.60,,,,,5.75,5.50,7.75,6.33
64005701,6.20,7.50,4.40,3.75,6.75,4.75,5.08,,,,
64005702,5.20,6.75,3.00,5.25,5.50,5.25,5.33,,,,
64005703,4.20,6.00,3.00,,,,,6.00,5.00,7.25,6.08
64005704,6.40,6.50,4.20,,,,,5.75,7.00,8.75,7.17
64005705,5.60,6.25,2.20,,,,,6.00,7.00,8.25,7.08
64005706,5.00,6.25,2.60,,,,,4.75,4.50,7.25,5.50
64005707,5.40,6.75,3.00,5.75,5.25,6.00,5.67,,,,
64005708,7.60,5.50,4.40,7.50,7.50,5.00,6.67,,,,
64005709,4.00,5.00,3.60,,,,,3.75,6.25,7.25,5.75
64005710,6.00,6.50,4.40,7.50,6.50,7.00,7.00,,,,
64005711,6.20,6.75,2.60,,,,,6.00,5.00,8.50,6.50
64005712,4.00,8.25,3.20,,,,,5.50,6.50,8.75,6.92
64005713,3.80,7.25,3.20,,,,,6.75,4.75,8.75,6.75
64005714,5.20,6.75,3.40,,,,,6.25,3.50,8.00,5.92
64005715,7.80,8.00,4.60,6.00,7.25,7.50,6.92,,,,
64005716,3.00,6.75,2.60,,,,,6.00,5.25,7.50,6.25
64005717,5.60,7.25,2.40,6.00,5.00,4.75,5.25,,,,
64005718,5.80,6.75,4.80,,,,,6.50,4.75,8.75,6.67
64005719,3.60,5.25,2.80,,,,,3.50,5.25,5.50,4.75
64005720,5.20,5.00,2.00,,,,,5.25,4.75,8.00,6.00
64005721,6.60,6.25,3.20,,,,,6.75,6.75,8.25,7.25
64005722,6.40,8.50,4.60,6.00,7.25,7.00,6.75,,,,
64005723,5.00,7.75,4.40,,,,,6.75,7.50,9.75,8.00
64005724,6.60,6.00,4.20,5.25,5.25,6.00,5.50,,,,
64005725,5.20,6.75,5.00,4.75,4.75,6.50,5.33,,,,
64005726,5.60,6.50,4.40,6.25,6.00,5.75,6.00,,,,
64005727,6.00,5.50,2.60,,,,,5.75,6.50,7.25,6.50
64005728,4.40,6.25,3.80,,,,,5.25,6.00,7.00,6.08
64005729,6.20,6.50,5.40,3.75,7.00,6.50,5.75,,,,
64005730,7.40,5.50,3.80,7.75,7.50,7.00,7.42,,,,
64005731,7.00,7.25,6.80,6.50,7.00,6.25,6.58,,,,
64005732,4.80,6.50,3.20,,,,,6.25,5.75,9.25,7.08
64005733,5.60,7.25,3.20,,,,,6.75,6.75,9.00,7.50
64005734,5.20,7.00,4.20,6.50,5.00,4.75,5.42,,,,
64005735,4.40,3.75,3.80,,,,,7.75,4.50,8.75,7.00
64005736,4.20,6.00,3.20,,,,,4.50,4.50,8.50,5.83
64005737,4.40,6.50,3.00,,,,,5.25,4.25,7.75,5.75
64005738,6.40,6.50,3.60,,,,,7.25,5.75,8.75,7.25
64005739,6.60,5.75,3.20,,,,,5.75,5.75,7.75,6.42
64005740,6.00,7.00,3.40,,,,,7.50,6.75,9.75,8.00
64005741,7.00,8.25,3.00,7.25,8.00,7.00,7.42,,,,
64005742,5.40,7.75,3.20,,,,,5.25,5.00,6.75,5.67
64005743,7.20,8.50,4.80,8.50,7.50,6.50,7.50,,,,
64005744,5.40,6.25,3.20,2.75,3.00,4.25,3.33,,,,
64005745,4.00,6.75,3.80,5.50,5.50,6.00,5.67,,,,
64005746,5.80,8.25,3.80,4.75,6.50,7.00,6.08,,,,
64005747,3.60,6.00,4.00,,,,,4.75,4.25,5.50,4.83
64005748,7.20,6.50,4.80,,,,,6.75,8.00,9.25,8.00
64005749,6.40,6.00,3.40,,,,,5.75,6.00,8.75,6.83
64005750,7.60,5.75,2.60,7.00,5.75,5.00,5.92,,,,
64005751,6.00,8.25,6.80,,,,,6.50,9.00,9.50,8.33
64005752,6.00,6.75,2.60,4.75,6.75,6.50,6.00,,,,
64005753,4.20,6.00,3.00,,,,,5.50,4.00,7.00,5.50
64005754,3.40,5.50,2.40,,,,,6.25,4.50,7.75,6.17
64005755,4.20,6.00,2.60,,,,,7.00,5.25,8.00,6.75
64005756,5.20,6.75,1.40,,,,,7.00,8.25,8.50,7.92
64005757,7.00,7.00,3.60,7.50,6.75,6.25,6.83,,,,
64005758,4.40,6.75,2.80,,,,,6.25,4.50,8.25,6.33
64005759,6.60,8.25,3.60,,,,,6.75,6.50,9.50,7.58
64005760,6.00,8.75,3.60,,,,,7.25,8.50,8.75,8.17
64005761,8.20,7.50,3.00,7.75,7.50,7.00,7.42,,,,
64005762,5.20,7.00,5.40,,,,,6.75,6.50,8.75,7.33
64005763,6.80,8.25,4.20,7.50,6.25,5.75,6.50,,,,
64005764,7.60,8.25,5.20,7.75,8.00,7.25,7.67,,,,
64005765,3.20,7.50,4.20,,,,,6.75,7.50,8.00,7.42
64005766,6.60,7.25,3.00,,,,,6.75,5.00,8.75,6.83
64005767,5.60,6.50,4.20,6.50,6.50,7.25,6.75,,,,
64005768,6.80,7.00,4.00,4.50,5.00,6.00,5.17,,,,
64005769,8.40,6.00,5.20,7.50,7.25,7.75,7.50,,,,
64005770,3.80,6.75,4.80,4.25,2.75,5.75,4.25,,,,
64005771,6.20,7.00,3.40,,,,,6.75,6.25,6.75,6.58
64005772,5.00,7.25,3.20,4.00,5.50,6.50,5.33,,,,
64005773,4.80,6.50,2.80,,,,,7.00,8.75,9.50,8.42
64005774,5.40,7.00,2.60,,,,,7.00,6.25,8.50,7.25
64005775,5.40,6.25,3.00,,,,,6.75,5.00,9.50,7.08
64005776,5.40,6.75,6.40,,,,,6.25,8.00,9.00,7.75
64005777,3.00,6.75,3.00,,,,,5.00,7.75,7.75,6.83
64005778,5.60,7.25,4.00,4.75,5.00,5.50,5.08,,,,
64005779,6.80,8.00,4.00,7.00,7.75,7.75,7.50,,,,
64005780,6.00,7.00,2.80,,,,,7.25,7.50,8.75,7.83
64005781,4.20,6.50,3.40,,,,,5.50,5.50,8.50,6.50
64005782,8.40,6.25,5.80,8.25,8.75,7.25,8.08,,,,
64005783,3.60,6.50,3.80,,,,,5.75,5.75,9.00,6.83
64005784,6.40,7.00,5.80,5.25,5.25,5.25,5.25,,,,
64005785,7.00,6.50,3.60,6.75,6.25,5.00,6.00,,,,
64005786,4.00,5.00,2.40,,,,,6.00,3.75,6.50,5.42
64005787,6.40,6.00,2.80,5.75,7.50,5.50,6.25,,,,
64005788,6.00,6.50,3.40,4.75,6.50,4.50,5.25,,,,
64005789,7.80,7.00,4.60,5.75,6.25,6.50,6.17,,,,
64005790,6.60,7.00,3.40,6.25,6.50,7.25,6.67,,,,
64005791,6.20,6.00,5.00,5.75,5.50,5.50,5.58,,,,
64005792,6.40,7.00,6.00,6.25,8.00,7.00,7.08,,,,
64005793,3.40,5.50,3.60,,,,,6.75,6.00,7.75,6.83
64005794,5.80,6.25,4.40,6.50,7.50,6.75,6.92,,,,
64005795,4.60,5.50,4.40,3.50,6.25,6.25,5.33,,,,
64005796,5.20,7.25,4.60,8.00,6.00,6.25,6.75,,,,
64005797,4.60,6.75,2.20,,,,,6.00,7.00,7.25,6.75
64005798,5.00,6.50,3.80,,,,,4.25,4.50,7.25,5.33
64005799,7.80,8.75,7.20,7.00,7.50,7.25,7.25,,,,
64005800,6.60,8.00,4.00,,,,,8.75,8.25,9.50,8.83
64005801,7.20,8.50,4.60,8.00,7.50,8.00,7.83,,,,
64005802,5.80,6.75,3.00,3.00,4.50,7.00,4.83,,,,
64005803,7.40,7.00,4.20,6.50,6.25,6.25,6.33,,,,
64005804,5.80,8.00,3.20,,,,,5.75,7.25,8.00,7.00
64005805,3.80,5.75,2.80,,,,,5.00,4.75,6.25,5.33
64005806,4.60,6.50,3.00,,,,,6.50,5.00,7.25,6.25
64005807,5.60,5.75,4.00,4.75,6.00,5.75,5.50,,,,
64005808,7.20,8.00,3.40,7.00,6.75,6.00,6.58,,,,
64005809,5.20,6.50,2.80,4.75,4.25,3.50,4.17,,,,
64005810,5.20,7.75,2.80,,,,,6.00,6.25,8.25,6.83
64005811,7.40,7.75,4.40,,,,,6.00,7.25,9.50,7.58
64005812,6.60,7.00,4.60,6.50,7.25,7.00,6.92,,,,
64005813,3.20,7.25,2.80,,,,,7.00,4.75,8.50,6.75
64005814,4.60,7.50,7.60,,,,,6.00,5.75,8.25,6.67
64005815,4.20,6.50,2.80,,,,,5.75,6.75,6.75,6.42
64005816,3.60,6.00,2.80,,,,,5.75,4.25,7.75,5.92
64005817,8.00,7.50,5.00,7.50,7.00,5.00,6.50,,,,
64005818,5.20,5.25,3.00,,,,,5.25,3.25,7.50,5.33
64005819,4.80,8.50,5.20,4.25,5.75,5.25,5.08,,,,
64005820,3.80,7.75,3.60,5.00,4.25,5.00,4.75,,,,
64005821,6.40,7.25,4.40,,,,,6.50,5.75,8.25,6.83
64005822,5.20,7.50,4.60,,,,,6.25,8.75,9.00,8.00
64005823,4.80,8.50,3.20,,,,,6.25,7.50,8.00,7.25
64005824,6.00,8.50,2.80,,,,,6.25,8.00,9.25,7.83
64005825,7.60,7.25,3.20,5.75,4.00,5.25,5.00,,,,
64005826,5.20,7.00,3.80,,,,,6.00,5.00,7.25,6.08
64005827,4.40,6.75,2.20,,,,,5.50,5.75,7.00,6.08
64005828,7.60,8.25,6.00,8.00,7.75,7.25,7.67,,,,
64005829,6.40,8.00,5.80,5.25,5.75,6.00,5.67,,,,
64005830,6.60,7.00,3.60,5.25,4.75,6.50,5.50,,,,
64005831,6.40,7.00,2.80,,,,,5.50,7.75,9.25,7.50
64005832,4.40,6.50,2.60,5.75,2.50,6.25,4.83,,,,
64005833,5.00,6.00,3.60,,,,,6.75,5.50,6.50,6.25
64005834,4.20,6.75,3.40,,,,,5.50,5.50,8.25,6.42
64005835,8.00,7.75,4.40,7.00,7.75,8.25,7.67,,,,
64005836,6.80,7.25,3.20,,,,,8.25,6.25,9.75,8.08
64005837,5.80,7.25,2.00,,,,,5.50,6.00,9.00,6.83
64005838,5.40,5.50,3.20,,,,,6.25,5.00,8.25,6.50
64005839,4.80,8.25,4.20,,,,,6.75,7.50,9.00,7.75
64005840,7.00,6.75,5.60,,,,,6.50,7.00,8.25,7.25
64005841,6.00,8.50,4.40,,,,,6.25,7.50,9.75,7.83
64005842,5.40,6.75,2.80,,,,,6.25,5.25,6.75,6.08
64005843,6.20,6.50,5.80,6.25,6.75,6.00,6.33,,,,
64005844,5.20,6.25,2.80,,,,,6.00,7.25,9.00,7.42
64005845,5.40,6.75,7.60,,,,,5.25,6.75,8.00,6.67
64005846,6.80,7.00,7.80,6.25,7.00,6.00,6.42,,,,
64005847,7.60,8.50,6.80,8.50,8.25,7.00,7.92,,,,
64005848,7.00,8.50,4.60,5.75,5.50,6.00,5.75,,,,
64005849,3.80,8.25,2.40,,,,,6.25,5.00,7.00,6.08
64005850,4.80,7.75,4.80,,,,,6.25,6.50,8.75,7.17
64005851,3.60,6.00,3.60,,,,,6.50,4.75,7.50,6.25
64005852,5.80,8.25,5.80,,,,,6.75,7.00,9.75,7.83
64005853,8.00,8.75,7.60,7.50,8.00,7.75,7.75,,,,
64005854,5.80,6.50,2.20,,,,,5.25,4.25,7.75,5.75
64005855,6.40,8.25,6.60,5.00,6.75,5.00,5.58,,,,
64005856,7.80,8.00,5.20,6.75,7.25,5.00,6.33,,,,
64005857,6.00,8.50,5.60,,,,,7.25,8.50,10.00,8.58
64005858,7.00,8.25,5.00,,,,,7.00,7.50,9.00,7.83
64005859,6.80,6.75,4.80,,,,,5.75,7.25,8.25,7.08
64005860,5.40,7.25,2.60,,,,,7.25,6.50,8.75,7.50
64005861,5.20,7.00,2.00,,,,,5.75,4.50,8.50,6.25
64005862,5.00,6.75,5.40,,,,,7.25,6.50,8.50,7.42
64005863,5.20,6.50,5.20,,,,,8.25,7.50,9.75,8.50
64005864,6.00,4.25,2.80,,,,,4.00,4.75,7.25,5.33
64005865,4.60,6.50,2.60,,,,,4.50,3.75,6.75,5.00
64005866,4.60,5.50,3.00,,,,,4.25,3.50,8.50,5.42
64005867,4.60,7.00,3.40,,,,,5.25,5.50,8.00,6.25
64005868,6.20,6.00,4.60,,,,,6.75,6.00,9.00,7.25
64005869,7.20,7.25,3.60,,,,,6.75,7.75,8.75,7.75
64005870,5.80,7.25,3.60,,,,,4.75,4.00,7.00,5.25
64005871,7.40,8.25,6.20,7.25,7.75,7.25,7.42,,,,
64005872,5.20,7.00,1.40,,,,,4.25,3.50,5.25,4.33
64005873,5.20,5.75,3.20,,,,,5.25,6.75,7.50,6.50
64005874,4.60,6.50,2.40,,,,,6.25,4.75,7.75,6.25
64005875,5.80,7.00,3.00,,,,,5.75,4.50,7.25,5.83
64005876,6.60,6.75,4.80,7.00,6.50,7.00,6.83,,,,
64005877,6.60,5.75,4.00,,,,,6.25,3.75,6.25,5.42
64005878,6.20,5.75,3.60,5.25,4.25,5.50,5.00,,,,
64005879,4.40,7.00,2.20,,,,,5.50,3.75,6.75,5.33
64005880,6.20,7.75,4.00,,,,,7.00,8.50,9.00,8.17
64005881,7.80,5.75,3.20,6.00,8.00,5.50,6.50,,,,
64005882,4.40,6.50,2.80,,,,,5.25,6.00,6.75,6.00
64005883,5.20,5.50,2.80,,,,,6.25,4.25,7.50,6.00
64005884,7.00,5.00,5.40,6.50,7.75,7.00,7.08,,,,
64005885,7.40,6.50,6.00,3.50,6.00,6.50,5.33,,,,
64005886,5.80,5.75,3.00,,,,,6.00,4.75,7.75,6.17
64005887,3.80,7.50,2.40,,,,,5.50,4.50,7.00,5.67
64005888,5.60,6.75,5.00,,,,,6.75,4.25,9.25,6.75
64005889,6.60,7.50,5.40,5.00,5.50,4.50,5.00,,,,
64005890,6.20,6.00,2.40,,,,,4.00,3.75,6.50,4.75
64005891,3.20,6.00,3.20,,,,,5.75,4.50,7.25,5.83
64005892,7.40,8.25,3.40,,,,,7.00,5.00,8.50,6.83
64005893,6.60,8.25,5.40,4.50,7.25,6.50,6.08,,,,
64005894,6.60,6.50,3.80,4.25,6.25,5.50,5.33,,,,
64005895,4.60,7.00,2.60,,,,,4.75,5.50,7.75,6.00
64005896,5.60,8.25,4.00,4.00,5.25,5.75,5.00,,,,
64005897,6.20,8.50,5.00,5.00,6.50,6.00,5.83,,,,
64005898,6.00,7.75,4.40,,,,,6.25,6.00,9.25,7.17
64005899,4.60,6.25,3.60,,,,,4.50,6.50,7.25,6.08
64005900,6.00,7.50,4.20,,,,,7.25,5.75,8.25,7.08
64005901,7.20,6.75,3.20,,,,,7.50,5.50,9.00,7.33
64005902,6.80,6.75,2.80,,,,,5.50,6.00,8.50,6.67
64005903,7.20,6.75,4.00,6.25,6.50,5.25,6.00,,,,
64005904,5.40,6.50,3.60,,,,,6.75,6.25,9.75,7.58
64005905,6.40,6.50,2.80,4.00,7.75,6.75,6.17,,,,
64005906,3.00,3.75,2.20,,,,,5.75,3.75,6.50,5.33
64005907,4.80,6.25,2.80,2.50,5.50,4.50,4.17,,,,
64005908,6.80,6.00,5.80,6.25,8.00,5.50,6.58,,,,
64005909,4.00,6.25,2.80,,,,,6.50,3.50,6.25,5.42
64005910,6.20,6.75,4.60,,,,,6.25,6.25,8.00,6.83
64005911,3.80,7.00,1.80,,,,,5.75,7.00,9.00,7.25
64005912,6.00,6.75,3.00,,,,,6.75,7.00,8.50,7.42
64005913,6.00,7.00,3.40,,,,,5.25,4.00,8.50,5.92
64005914,5.00,7.00,2.60,,,,,4.75,4.75,6.50,5.33
64005915,5.20,7.00,2.80,,,,,5.50,4.25,7.75,5.83
64005916,4.20,7.25,2.80,,,,,6.00,4.75,7.50,6.08
64005917,6.20,7.00,2.80,,,,,6.50,4.25,6.75,5.83
64005918,5.20,6.00,1.80,,,,,6.50,7.00,6.25,6.58
64005919,6.80,7.75,4.80,,,,,5.75,5.25,8.00,6.33
64005920,5.20,5.75,3.20,,,,,7.25,5.50,7.25,6.67
64005921,7.00,7.50,8.40,,,,,5.25,4.75,7.50,5.83
64005922,6.00,6.00,2.40,,,,,7.25,5.25,9.00,7.17
64005923,5.80,5.50,3.20,5.00,3.75,6.00,4.92,,,,
64005924,7.00,7.25,5.60,4.75,7.25,6.25,6.08,,,,
64005925,3.00,6.75,2.20,,,,,6.75,4.25,6.50,5.83
64005926,4.80,6.00,2.60,,,,,6.50,4.25,7.50,6.08
64005927,7.40,7.75,5.20,7.50,7.25,7.75,7.50,,,,
64005928,7.40,7.50,7.20,,,,,5.75,4.75,8.00,6.17
64005929,4.40,5.75,3.00,,,,,5.25,5.75,5.75,5.58
64005930,4.80,8.00,4.20,,,,,6.75,7.50,9.75,8.00
64005931,4.40,7.00,2.00,,,,,6.25,5.25,6.75,6.08
64005932,6.60,8.00,5.60,,,,,7.00,7.50,9.75,8.08
64005933,4.40,6.00,2.40,,,,,6.50,4.50,7.00,6.00
64005934,7.20,8.25,4.40,3.75,6.75,7.25,5.92,,,,
64005935,5.20,6.00,5.40,,,,,5.75,6.00,8.00,6.58
64005936,3.00,5.75,2.80,,,,,5.25,5.75,7.00,6.00
64005937,6.40,6.75,5.00,6.75,7.75,6.50,7.00,,,,
64005938,6.60,6.25,4.40,,,,,6.50,6.75,8.00,7.08
64005939,3.20,6.75,2.60,,,,,5.50,5.00,7.25,5.92
64005940,4.20,5.50,2.80,,,,,5.50,4.00,6.50,5.33
64005941,5.20,6.75,6.00,,,,,6.75,5.50,9.00,7.08
64005942,7.20,6.25,6.80,7.75,5.75,5.75,6.42,,,,
64005943,6.00,6.75,3.60,,,,,5.75,4.50,8.50,6.25
64005944,6.20,8.25,2.80,,,,,5.75,6.25,8.00,6.67
64005945,5.00,5.25,3.20,,,,,6.75,6.00,9.25,7.33
64005946,4.40,4.50,3.60,4.75,4.00,6.75,5.17,,,,
64005947,4.00,5.50,1.60,,,,,6.00,6.00,7.25,6.42
64005948,6.60,4.00,4.00,,,,,6.75,6.75,9.25,7.58
64005949,6.60,6.75,3.20,,,,,7.00,5.50,7.50,6.67
64005950,4.40,4.00,3.60,,,,,7.50,4.50,7.50,6.50
64005951,4.40,6.50,1.40,,,,,6.50,5.25,5.25,5.67
64005952,5.00,6.75,6.20,,,,,6.50,5.75,8.75,7.00
64005953,5.80,7.00,3.40,5.25,6.75,6.00,6.00,,,,
64005954,4.00,7.00,3.80,,,,,4.25,4.25,7.00,5.17
64005955,5.00,7.50,2.80,,,,,6.50,6.25,7.25,6.67
64005956,6.40,5.50,2.00,,,,,6.50,6.00,8.25,6.92
64005957,6.20,7.00,5.40,,,,,7.50,7.25,9.25,8.00
64005958,6.60,6.00,4.00,,,,,6.50,7.50,7.50,7.17
64005959,2.80,4.25,2.20,,,,,6.25,5.25,7.75,6.42
64005960,5.80,6.25,4.80,,,,,5.00,4.75,7.00,5.58
64005961,5.20,7.25,3.40,,,,,6.25,8.25,9.25,7.92
64005962,7.80,7.25,4.60,7.00,6.00,7.75,6.92,,,,
64005963,6.00,8.75,6.40,,,,,5.75,5.25,9.25,6.75
64005964,4.40,5.75,5.00,,,,,6.25,5.75,9.25,7.08
64005965,7.00,6.00,4.60,,,,,6.25,4.00,7.50,5.92
64005966,3.80,5.50,2.80,,,,,6.00,5.00,9.25,6.75
64005967,4.60,6.25,2.20,,,,,5.00,3.75,8.50,5.75
64005968,6.00,6.00,3.40,,,,,5.75,5.00,8.00,6.25
64005969,6.80,6.75,5.20,,,,,7.25,5.75,8.25,7.08
64005970,4.20,5.25,2.40,,,,,5.50,3.75,6.50,5.25
64005971,7.20,7.50,5.60,8.00,8.25,7.75,8.00,,,,
64005972,5.60,8.25,4.40,,,,,4.75,4.25,8.25,5.75
64005973,7.60,7.25,6.40,8.00,7.75,7.25,7.67,,,,
64005974,5.20,6.50,3.40,,,,,5.25,7.25,8.25,6.92
64005975,7.80,6.50,5.00,8.00,7.75,5.00,6.92,,,,
64005976,5.80,7.50,6.00,,,,,7.00,8.75,9.25,8.33
64005977,7.40,6.25,3.80,,,,,6.75,5.75,8.75,7.08
64005978,3.40,7.00,2.20,,,,,6.50,5.00,7.25,6.25
64005979,5.20,5.50,2.20,,,,,6.00,4.00,6.75,5.58
64005980,5.60,5.50,1.40,,,,,6.25,4.75,7.25,6.08
64005981,7.00,6.00,3.80,4.50,6.00,7.50,6.00,,,,
64005982,7.00,7.25,3.20,6.50,6.75,8.00,7.08,,,,
64005983,5.20,6.25,3.00,,,,,4.75,4.25,8.00,5.67
64005984,3.80,5.75,3.20,,,,,3.75,3.75,6.25,4.58
64005985,5.00,4.25,1.80,,,,,5.00,3.50,5.25,4.58
64005986,4.40,6.75,3.00,,,,,3.75,4.75,6.00,4.83
64005987,4.60,5.50,3.00,,,,,4.75,4.50,5.75,5.00
64005988,5.80,7.00,4.00,,,,,4.25,5.50,6.50,5.42
64005989,6.40,8.25,5.20,,,,,6.25,5.50,7.75,6.50
64005990,4.20,6.00,2.00,,,,,4.50,4.75,6.00,5.08
64005991,4.20,7.00,1.80,,,,,5.75,5.50,7.25,6.17
64005992,6.60,7.25,4.20,,,,,6.25,6.00,8.50,6.92
64005993,6.60,6.75,2.00,,,,,6.25,6.75,8.50,7.17
64005994,7.40,5.75,3.00,8.25,6.50,5.25,6.67,,,,
64005995,2.60,7.00,3.80,,,,,5.00,5.00,6.50,5.50
64005996,3.00,5.00,3.20,,,,,6.50,5.25,8.50,6.75
64005997,7.60,6.50,5.40,4.75,7.50,6.25,6.17,,,,
64005998,5.80,8.00,2.60,5.25,4.75,5.00,5.00,,,,
64005999,4.80,5.75,2.80,,,,,6.75,5.50,7.50,6.58
64006000,6.00,6.25,2.40,,,,,4.50,4.50,7.00,5.33
64006001,4.80,6.00,3.80,,,,,7.00,5.75,9.50,7.42
64006002,6.20,7.50,5.00,,,,,5.75,7.00,8.75,7.17
64006003,5.40,6.75,3.20,,,,,7.50,7.50,9.25,8.08
64006004,7.20,6.00,8.80,7.00,5.50,6.75,6.42,,,,
64006005,4.80,6.75,2.00,,,,,6.00,3.00,8.50,5.83
64006006,6.20,7.50,4.00,,,,,5.25,4.50,8.25,6.00
64006007,7.20,7.50,7.80,,,,,7.00,6.00,9.50,7.50
64006008,4.00,5.25,2.20,,,,,6.00,3.25,7.75,5.67
64006009,8.00,7.75,4.00,5.75,7.75,5.75,6.42,,,,
64006010,3.60,6.75,4.00,,,,,5.25,5.25,6.75,5.75
64006011,6.80,7.50,3.00,8.00,6.50,7.25,7.25,,,,
64006012,7.00,7.75,4.80,6.50,8.25,3.50,6.08,,,,
64006013,7.80,8.75,8.00,,,,,7.50,6.00,9.50,7.67
64006014,6.80,8.75,7.00,,,,,8.00,6.75,9.50,8.08
64006015,6.00,6.50,3.80,,,,,5.25,4.25,8.00,5.83
64006016,6.20,7.75,3.40,,,,,5.25,3.75,8.25,5.75
64006017,7.80,7.25,4.80,4.75,7.00,6.25,6.00,,,,
64006018,4.80,5.50,2.40,,,,,4.50,3.50,6.00,4.67
64006019,7.20,7.25,7.00,4.75,6.25,5.25,5.42,,,,
64006020,5.00,7.25,3.60,,,,,5.75,5.75,7.00,6.17
64006021,7.40,6.50,5.60,5.50,5.75,7.25,6.17,,,,
64006022,2.60,6.25,3.00,,,,,5.25,4.50,6.75,5.50
64006023,4.80,8.00,2.60,,,,,5.75,3.25,8.75,5.92
64006024,5.80,6.00,4.00,,,,,5.25,3.50,7.50,5.42
64006025,4.20,5.25,2.60,,,,,4.00,3.75,7.75,5.17
64006026,7.60,8.25,6.40,8.00,8.25,6.75,7.67,,,,
64006027,7.40,8.00,6.80,6.25,5.75,6.25,6.08,,,,
64006028,7.80,8.25,6.60,,,,,8.50,8.50,9.75,8.92
64006029,6.20,7.75,3.60,,,,,6.25,5.00,9.25,6.83
64006030,6.60,8.75,5.20,,,,,5.75,6.00,9.75,7.17
64006031,3.20,7.50,3.60,,,,,3.50,4.00,6.75,4.75
64006032,7.40,8.25,6.20,6.75,7.50,6.25,6.83,,,,
64006033,6.20,5.25,2.40,6.75,3.00,4.25,4.67,,,,
64006034,7.20,6.25,5.60,5.75,5.75,5.25,5.58,,,,
64006035,5.20,5.00,3.60,,,,,5.25,3.50,6.25,5.00
64006036,1.40,5.00,3.40,,,,,4.50,4.00,6.50,5.00
64006037,2.60,6.75,3.40,,,,,4.25,5.75,6.50,5.50
64006038,6.60,7.25,4.40,,,,,8.25,8.75,10.00,9.00
64006039,5.80,6.25,4.40,,,,,5.75,6.50,9.00,7.08
64006040,8.40,9.00,5.80,6.50,8.75,6.75,7.33,,,,
64006041,5.40,7.00,3.80,,,,,5.50,8.00,8.75,7.42
64006042,6.20,6.25,3.20,,,,,7.25,6.00,8.25,7.17
64006043,3.00,6.25,2.40,,,,,6.00,3.50,8.50,6.00
64006044,6.20,5.25,3.80,,,,,5.50,4.25,7.75,5.83
64006045,4.40,6.25,4.00,,,,,6.00,3.50,6.75,5.42
64006046,7.60,8.50,5.80,,,,,7.25,7.00,8.25,7.50
64006047,6.60,6.25,3.60,,,,,6.00,5.75,9.00,6.92
64006048,4.00,4.00,3.20,,,,,5.00,3.50,7.50,5.33
64006049,6.00,6.50,3.40,,,,,7.00,6.25,8.50,7.25
64006050,5.20,6.50,3.60,,,,,5.50,4.25,8.25,6.00
64006051,5.80,8.00,4.80,,,,,5.75,5.25,9.25,6.75
64006052,7.60,8.75,3.60,,,,,5.50,4.25,6.75,5.50
64006053,6.40,8.00,3.80,,,,,5.00,6.25,10.00,7.08
64006054,3.40,6.00,2.80,,,,,6.00,6.25,7.75,6.67
64006055,5.80,7.50,3.20,,,,,6.25,5.50,8.00,6.58
64006056,7.20,7.50,3.00,7.25,6.50,7.25,7.00,,,,
64006057,3.60,7.25,3.40,,,,,4.25,5.50,7.25,5.67
64006058,7.20,7.75,3.20,3.75,5.50,6.75,5.33,,,,
64006059,8.20,6.25,4.80,6.00,6.00,5.25,5.75,,,,
64006060,7.20,8.00,5.00,7.75,7.75,6.75,7.42,,,,
64006061,5.60,8.00,3.80,,,,,4.00,6.00,8.50,6.17
64006062,7.00,7.75,6.20,,,,,6.75,5.25,9.75,7.25
64006063,5.20,6.75,3.40,,,,,4.25,4.25,7.50,5.33
64006064,7.40,8.75,5.40,,,,,5.75,7.00,8.75,7.17
64006065,4.60,6.00,2.80,,,,,5.00,4.50,7.75,5.75
64006066,7.40,6.00,6.80,5.75,4.25,5.75,5.25,,,,
64006067,6.40,8.25,4.60,,,,,6.00,6.25,8.50,6.92
64006068,6.40,6.25,6.00,4.75,3.50,5.75,4.67,,,,
64006069,6.60,8.00,3.20,,,,,5.25,6.00,7.75,6.33
64006070,7.40,6.50,3.40,6.75,6.00,5.00,5.92,,,,
64006071,6.00,8.00,3.80,,,,,7.00,7.00,8.00,7.33
64006072,7.40,8.00,6.20,7.25,7.50,7.25,7.33,,,,
64006073,7.40,8.50,4.00,,,,,6.00,4.25,8.75,6.33
64006074,5.40,6.75,2.80,,,,,5.00,5.25,7.00,5.75
64006075,7.80,8.75,4.00,7.00,8.00,6.75,7.25,,,,
64006076,4.40,7.50,2.40,,,,,4.50,4.25,7.00,5.25
64006077,6.60,6.50,3.80,7.00,4.50,4.50,5.33,,,,
64006078,4.80,7.00,3.00,,,,,6.25,7.25,8.50,7.33
64006079,5.60,6.00,4.20,,,,,6.00,5.25,7.50,6.25
